Rk,Player,Nation,Position,Squad,Age,Born,90s,Goals,PK,PKatt,Shots Total,Shots on Target,FK Shots,Shots on Target %,Shots per 90,SOT per 90,Goals per Shot,Goals per SOT,xG,npxG,npxG per Shot,Goals minus xG,np Goals minus xG,Assists,xA,Assists-xA,KeyPasses,Total Passes Completed,Total Passes Attempted,Total Passes Completed%,Short Passes Completed,Short Attempted Passes,Short Passes Completed%,Medium Passes Completed,Medium Passes Attempted,Medium Passes Completed%,Long Passes Completed,Long Passes Attempted,Long Passes Completed%,Passes With LF,Passes with RF,Free Kick Passes,Through Ball Passes,Corner Kicks,Throw Ins,Passes into final third,Passes Into Penalty Box,Crosses into Penalty Box
261,Iñigo Lekue,es ESP,DEF,Athletic Bilbao,26,1993,3.6,0,0,0,2,0,0,0.0,0.56,0.00,0.00,0,0.1,0.1,0.05,-0.1,-0.1,1,0.2,+0.8,3,106,156,67.9,2,3,66.7,92,113,81.4,12,40,30.0,25,94,0,0,5,26,5,0,0
262,Thomas Lemar,fr FRA,MID,Atlético Madrid,23,1995,9.0,0,0,0,7,2,1,28.6,0.78,0.22,0.00,0.00,0.4,0.4,0.06,-0.4,-0.4,0,0.4,-0.4,5,271,339,79.9,8,17,47.1,203,233,87.1,60,89,67.4,262,53,8,1,13,4,24,7,2
263,Clément Lenglet,fr FRA,DEF,Barcelona,24,1995,17.8,2,0,0,8,3,0,37.5,0.45,0.17,0.25,0.67,0.8,0.8,0.10,+1.2,+1.2,1,0.6,+0.4,5,1210,1310,92.4,12,20,60.0,802,839,95.6,396,451,87.8,1096,158,35,2,0,2,102,1,0
264,Pedro León,es ESP,MID,Eibar,32,1986,14.7,1,0,0,23,9,3,39.1,1.57,0.61,0.04,0.11,1.3,1.3,0.06,-0.3,-0.3,0,1.9,-1.9,26,297,495,60.0,7,27,25.9,239,309,77.3,51,159,32.1,56,370,22,0,45,9,17,12,7
265,Sergio León,es ESP,FWD,Levante,30,1989,4.8,1,0,0,16,3,0,18.8,3.33,0.62,0.06,0.33,1.8,1.8,0.11,-0.8,-0.8,0,0.0,0.0,1,44,68,64.7,3,9,33.3,34,47,72.3,7,12,58.3,9,45,0,0,0,0,3,2,0
266,Lillo,es ESP,DEF,Osasuna,30,1989,2.1,0,0,0,1,0,0,0.0,0.47,0.00,0.00,0,0.0,0.0,0.03,0.0,0.0,0,0.1,-0.1,1,100,124,80.6,0,2,0.0,75,84,89.3,25,38,65.8,9,86,6,0,0,23,10,3,1
267,Diego Llorente,es ESP,DEF,Real Sociedad,25,1993,17.1,0,0,0,5,1,0,20.0,0.29,0.06,0.00,0.00,0.6,0.6,0.12,-0.6,-0.6,1,0.1,+0.9,2,933,1054,88.5,6,16,37.5,595,632,94.1,332,406,81.8,199,783,22,0,1,2,52,2,0
268,Marcos Llorente,es ESP,MID,Atlético Madrid,24,1995,7.0,1,0,0,3,1,0,33.3,0.43,0.14,0.33,1.00,0.7,0.7,0.23,+0.3,+0.3,0,0.0,0.0,1,215,262,82.1,10,17,58.8,170,199,85.4,35,46,76.1,20,220,2,0,0,0,10,2,0
269,Stanislav Lobotka,sk SVK,MID,Celta Vigo,24,1994,15.5,0,0,0,7,2,0,28.6,0.45,0.13,0.00,0.00,0.2,0.2,0.03,-0.2,-0.2,0,0.4,-0.4,10,683,777,87.9,16,27,59.3,527,584,90.2,140,166,84.3,79,658,13,0,2,0,52,5,0
270,Renan Lodi,br BRA,DEF,Atlético Madrid,21,1998,17.6,1,0,0,11,2,0,18.2,0.63,0.11,0.09,0.50,0.6,0.6,0.06,+0.4,+0.4,2,1.5,+0.5,16,624,843,74.0,18,50,36.0,503,599,84.0,103,194,53.1,569,58,8,2,0,187,25,26,10
271,Rony Lopes,pt POR,FWD,Sevilla,23,1995,0.2,0,0,0,1,1,0,100.0,4.29,4.29,0.00,0.00,0.0,0.0,0.02,0.0,0.0,0,0.0,0.0,0,11,13,84.6,2,3,66.7,6,7,85.7,3,3,100.0,7,5,0,0,0,1,1,0,0
272,Adrián López,es ESP,FWD,Osasuna,31,1988,9.8,0,0,0,11,4,0,36.4,1.12,0.41,0.00,0.00,1.1,1.1,0.10,-1.1,-1.1,0,1.7,-1.7,16,225,318,70.8,13,32,40.6,190,251,75.7,22,35,62.9,20,248,1,2,0,0,23,5,2
273,David López,es ESP,DEF,Espanyol,29,1989,15.6,2,0,0,9,5,0,55.6,0.58,0.32,0.22,0.40,1.1,1.1,0.12,+0.9,+0.9,2,0.8,+1.2,12,663,840,78.9,6,17,35.3,472,534,88.4,185,289,64.0,88,657,27,2,0,1,55,7,1
274,Diego López,es ESP,GK,Espanyol,37,1981,25.0,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,465,804,57.8,0,0,0,212,213,99.5,253,591,42.8,74,541,96,0,0,1,18,0,0
275,Javi López,es ESP,DEF,Espanyol,33,1986,10.6,0,0,0,3,0,0,0.0,0.28,0.00,0.00,0,0.1,0.1,0.03,-0.1,-0.1,0,0.6,-0.6,4,348,463,75.2,4,15,26.7,273,325,84.0,71,123,57.7,61,269,5,1,1,98,24,9,3
276,Lluis López,es ESP,DEF,Espanyol,22,1997,3.3,0,0,0,2,0,0,0.0,0.60,0.00,0.00,0,0.1,0.1,0.06,-0.1,-0.1,0,0.0,0.0,0,219,245,89.4,0,4,0.0,144,158,91.1,75,83,90.4,40,186,7,0,0,4,10,0,0
277,Unai López,es ESP,MID,Athletic Bilbao,23,1995,12.2,0,0,0,17,3,2,17.6,1.39,0.25,0.00,0.00,0.4,0.4,0.03,-0.4,-0.4,3,2.1,+0.9,24,626,756,82.8,14,23,60.9,429,464,92.5,183,269,68.0,32,682,43,3,34,3,44,7,1
278,Iker Losada,es ESP,MID,Celta Vigo,17,2001,0.1,1,0,0,1,1,0,100.0,8.18,8.18,1.00,1.00,0.0,0.0,0.03,+1.0,+1.0,0,0.0,0.0,0,7,9,77.8,0,0,0,5,6,83.3,2,3,66.7,1,7,0,0,0,0,0,0,0
279,Pol Lozano,es ESP,MID,Espanyol,19,1999,0.2,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,7,8,87.5,0,0,0,6,6,100.0,1,2,50.0,1,7,0,0,1,0,1,0,0
280,José Luis Gayà,es ESP,DEF,Valencia,24,1995,16.6,0,0,0,5,1,0,20.0,0.30,0.06,0.00,0.00,0.2,0.2,0.04,-0.2,-0.2,0,1.0,-1.0,9,600,775,77.4,9,32,28.1,471,545,86.4,120,198,60.6,523,80,24,0,0,138,24,19,8
281,José Luis Morales,es ESP,FWD,Levante,32,1987,19.8,2,0,0,28,12,0,42.9,1.41,0.61,0.07,0.17,3.3,3.3,0.12,-1.3,-1.3,1,3.1,-2.1,23,330,482,68.5,8,43,18.6,273,353,77.3,49,86,57.0,85,361,0,6,2,13,24,20,3
282,Darwin Machís,ve VEN,FWD,Granada,26,1993,15.2,5,1,1,49,18,1,36.7,3.23,1.19,0.08,0.22,3.6,2.8,0.06,+1.4,+1.2,3,2.2,+0.8,22,247,387,63.8,6,21,28.6,194,255,76.1,47,111,42.3,74,278,12,0,23,5,25,12,4
283,Lisandro Magallán,ar ARG,DEF,Alavés,25,1993,7.8,1,0,0,4,1,0,25.0,0.51,0.13,0.25,1.00,0.2,0.2,0.05,+0.8,+0.8,0,0.0,0.0,0,198,252,78.6,1,3,33.3,122,137,89.1,75,112,67.0,41,170,11,0,0,1,14,1,0
284,Nemanja Maksimović,rs SRB,MID,Getafe,24,1995,21.5,1,0,0,16,6,0,37.5,0.74,0.28,0.06,0.17,1.8,1.8,0.11,-0.8,-0.8,0,0.4,-0.4,6,324,444,73.0,31,44,70.5,231,311,74.3,62,89,69.7,40,297,16,1,0,1,23,10,1
285,Hugo Mallo,es ESP,DEF,Celta Vigo,28,1991,15.4,0,0,0,5,2,0,40.0,0.32,0.13,0.00,0.00,0.1,0.1,0.03,-0.1,-0.1,1,1.2,-0.2,8,708,912,77.6,8,34,23.5,568,637,89.2,132,241,54.8,85,619,24,0,1,152,38,10,5
286,Aïssa Mandi,dz ALG,DEF,Betis,27,1991,20.6,0,0,0,6,1,0,16.7,0.29,0.05,0.00,0.00,0.7,0.7,0.11,-0.7,-0.7,0,0.3,-0.3,3,1099,1205,91.2,9,15,60.0,750,792,94.7,340,398,85.4,105,1027,55,0,0,4,53,3,0
287,Eliaquim Mangala,fr FRA,DEF,Valencia,28,1991,3.5,0,0,0,1,0,0,0.0,0.29,0.00,0.00,0,0.2,0.2,0.15,-0.2,-0.2,0,0.0,0.0,0,129,144,89.6,1,1,100.0,82,86,95.3,46,57,80.7,107,31,2,0,0,0,12,0,0
288,Marcelo,br BRA,DEF,Real Madrid,31,1988,8.8,0,0,0,12,4,0,33.3,1.37,0.46,0.00,0.00,0.3,0.3,0.03,-0.3,-0.3,2,1.5,+0.5,18,581,697,83.4,11,31,35.5,473,525,90.1,97,141,68.8,530,82,8,1,0,69,55,29,7
289,Óscar de Marcos,es ESP,FWD,Athletic Bilbao,30,1989,2.1,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,36,58,62.1,0,6,0.0,33,45,73.3,3,7,42.9,3,48,1,0,0,0,5,0,0
290,José María Giménez,uy URU,DEF,Atlético Madrid,24,1995,11.0,0,0,0,7,2,0,28.6,0.64,0.18,0.00,0.00,0.3,0.3,0.05,-0.3,-0.3,0,0.0,0.0,0,374,423,88.4,5,8,62.5,236,259,91.1,133,156,85.3,66,322,31,0,0,1,18,1,0
291,Adrián Marín,es ESP,DEF,Alavés,22,1997,3.8,0,0,0,1,0,0,0.0,0.27,0.00,0.00,0,0.2,0.2,0.16,-0.2,-0.2,0,0.0,0.0,0,106,144,73.6,0,3,0.0,94,107,87.9,12,34,35.3,96,7,2,0,1,30,8,1,0
292,Guillermo Maripán,cl CHI,DEF,Alavés,25,1994,1.0,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,7,11,63.6,0,1,0.0,6,8,75.0,1,2,50.0,1,10,1,0,0,0,0,0,0
293,Roger Martí,es ESP,FWD,Levante,28,1991,16.5,10,4,4,35,13,0,37.1,2.12,0.79,0.17,0.46,8.0,4.9,0.14,+2.0,+1.1,0,1.1,-1.1,14,182,287,63.4,8,24,33.3,146,209,69.9,28,54,51.9,30,220,0,2,0,0,14,12,2
294,Daniel Martín,es ESP,GK,Betis,21,1998,1.9,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,42,62,67.7,0,0,0,22,23,95.7,20,39,51.3,3,46,4,0,0,0,0,0,0
295,Álex Martínez,es ESP,DEF,Granada,28,1990,0.2,0,0,0,1,0,1,0.0,6.43,0.00,0.00,0,0.1,0.1,0.05,-0.1,-0.1,0,0.0,0.0,0,5,10,50.0,0,0,0,3,4,75.0,2,6,33.3,8,0,2,0,1,1,0,1,0
296,Iñigo Martínez,es ESP,DEF,Athletic Bilbao,28,1991,22.0,0,0,0,22,2,3,9.1,1.00,0.09,0.00,0.00,1.4,1.4,0.06,-1.4,-1.4,1,0.9,+0.1,6,831,1042,79.8,3,17,17.6,479,543,88.2,349,482,72.4,735,197,59,2,0,31,86,8,3
297,Pablo Martínez,es ESP,MID,Levante,21,1998,0.2,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,8,9,88.9,0,0,0,8,8,100.0,0,1,0.0,1,8,0,0,0,0,0,0,0
298,Jordi Masip,es ESP,GK,Valladolid,30,1989,25.0,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,405,770,52.6,1,2,50.0,122,122,100.0,282,646,43.7,20,606,85,0,0,0,8,1,0
299,Jaime Mata,es ESP,FWD,Getafe,30,1988,19.7,8,2,2,32,14,0,43.8,1.62,0.71,0.19,0.43,6.3,4.8,0.15,+1.7,+1.2,3,2.0,+1.0,21,297,468,63.5,19,57,33.3,236,332,71.1,42,79,53.2,53,303,2,1,0,1,21,6,3
300,Borja Mayoral,es ESP,FWD,Levante,22,1997,15.8,5,0,0,27,12,0,44.4,1.71,0.76,0.19,0.42,5.1,5.1,0.19,-0.1,-0.1,1,0.9,+0.1,13,276,351,78.6,14,30,46.7,223,263,84.8,39,58,67.2,59,262,1,2,0,2,19,6,1
301,Óscar Melendo,es ESP,MID,Espanyol,21,1997,6.7,0,0,0,3,0,0,0.0,0.45,0.00,0.00,0,0.1,0.1,0.04,-0.1,-0.1,0,0.3,-0.3,10,153,183,83.6,5,10,50.0,128,145,88.3,20,28,71.4,152,18,0,3,3,1,16,6,1
302,Gonzalo Melero,es ESP,MID,Levante,25,1994,8.7,1,0,0,14,5,0,35.7,1.61,0.58,0.07,0.20,1.1,1.1,0.08,-0.1,-0.1,1,0.3,+0.7,5,263,320,82.2,8,20,40.0,217,245,88.6,38,55,69.1,20,269,7,2,0,1,15,6,0
303,Arthur Melo,br BRA,MID,Barcelona,22,1996,10.3,3,0,0,7,4,0,57.1,0.68,0.39,0.43,0.75,1.1,1.1,0.15,+1.9,+1.9,3,1.1,+1.9,9,699,777,90.0,17,33,51.5,558,596,93.6,124,148,83.8,23,733,19,2,13,7,75,12,0
304,Brais Méndez,es ESP,MID,Celta Vigo,22,1997,11.1,0,0,0,17,5,0,29.4,1.54,0.45,0.00,0.00,1.3,1.3,0.07,-1.3,-1.3,1,0.6,+0.4,8,345,468,73.7,11,33,33.3,288,343,84.0,46,92,50.0,372,60,9,2,9,3,36,5,1
305,Édgar Méndez,es ESP,MID,Alavés,28,1991,1.1,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,15,22,68.2,0,1,0.0,12,17,70.6,3,4,75.0,2,17,1,0,0,0,2,0,0
306,Ferland Mendy,fr FRA,DEF,Real Madrid,24,1995,12.2,0,0,0,5,1,0,20.0,0.41,0.08,0.00,0.00,0.5,0.5,0.10,-0.5,-0.5,2,1.4,+0.6,14,650,784,82.9,6,31,19.4,550,608,90.5,94,145,64.8,434,201,8,0,0,110,29,15,6
307,Fran Mérida,es ESP,MID,Osasuna,29,1990,10.3,0,0,0,12,2,0,16.7,1.17,0.19,0.00,0.00,0.3,0.3,0.02,-0.3,-0.3,0,0.2,-0.2,7,450,592,76.0,8,18,44.4,286,349,81.9,156,225,69.3,470,83,21,1,2,3,56,10,2
308,Mikel Merino,es ESP,MID,Real Sociedad,23,1996,22.0,3,0,0,28,6,0,21.4,1.27,0.27,0.11,0.50,2.1,2.1,0.08,+0.9,+0.9,1,1.6,-0.6,23,980,1231,79.6,26,49,53.1,766,908,84.4,188,274,68.6,1001,100,15,1,1,2,136,23,4
309,Sabin Merino,es ESP,FWD,Leganés,27,1992,0.9,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,17,21,81.0,0,0,0,16,19,84.2,1,2,50.0,5,12,0,0,0,0,0,0,0
310,Roque Mesa,es ESP,MID,Leganés,30,1989,16.7,1,0,0,18,7,1,38.9,1.07,0.42,0.06,0.14,0.9,0.9,0.05,+0.1,+0.1,2,1.5,+0.5,19,492,613,80.3,15,25,60.0,396,446,88.8,81,142,57.0,143,443,19,2,18,8,53,14,4
311,Lionel Messi,ar ARG,FWD,Barcelona,32,1987,19.0,18,2,2,94,46,22,48.9,4.95,2.42,0.17,0.35,11.6,10.0,0.11,+6.4,+6.0,12,9.6,+2.4,50,952,1193,79.8,20,49,40.8,785,917,85.6,147,227,64.8,1076,93,50,24,39,9,119,67,3
312,Míchel,es ESP,MID,Valladolid,31,1988,19.4,1,1,1,7,1,2,14.3,0.36,0.05,0.00,0.00,1.1,0.3,0.05,-0.1,-0.3,1,1.4,-0.4,23,922,1188,77.6,22,45,48.9,617,700,88.1,283,443,63.9,142,983,88,3,68,3,86,10,4
313,Miguel,es ESP,FWD,Valladolid,19,1999,0.3,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,5,8,62.5,0,0,0,4,5,80.0,1,3,33.3,1,6,0,0,0,0,0,0,0
314,Éder Militão,br BRA,DEF,Real Madrid,21,1998,6.0,0,0,0,2,1,0,50.0,0.33,0.17,0.00,0.00,0.0,0.0,0.02,0.0,0.0,0,0.0,0.0,0,288,323,89.2,1,3,33.3,205,219,93.6,82,101,81.2,17,281,12,0,0,2,8,2,0
315,Santi Mina,es ESP,FWD,Celta Vigo,23,1995,14.0,3,0,0,36,8,1,22.2,2.57,0.57,0.08,0.38,4.6,4.6,0.13,-1.6,-1.6,2,1.6,+0.4,14,316,438,72.1,12,26,46.2,272,359,75.8,32,53,60.4,34,296,3,3,1,9,20,14,1
316,Jorge Miramón,es ESP,DEF,Levante,30,1989,19.9,0,0,0,9,2,0,22.2,0.45,0.10,0.00,0.00,0.3,0.3,0.03,-0.3,-0.3,3,1.7,+1.3,15,699,896,78.0,15,40,37.5,573,638,89.8,111,218,50.9,41,632,10,1,1,170,35,5,3
317,Luka Modrić,hr CRO,MID,Real Madrid,33,1985,14.0,3,0,0,20,8,0,40.0,1.42,0.57,0.15,0.38,1.8,1.8,0.09,+1.2,+1.2,4,2.2,+1.8,30,841,970,86.7,22,42,52.4,626,678,92.3,193,250,77.2,113,813,31,1,18,1,68,14,1
318,Jorge Molina,es ESP,FWD,Getafe,37,1982,15.2,5,2,2,23,7,0,30.4,1.51,0.46,0.13,0.43,5.2,3.7,0.16,-0.2,-0.7,2,2.3,-0.3,15,282,415,68.0,10,43,23.3,247,333,74.2,25,39,64.1,110,229,0,3,0,3,20,14,1
319,Jon Moncayola,es ESP,MID,Osasuna,21,1998,10.8,1,0,0,8,1,0,12.5,0.74,0.09,0.13,1.00,0.5,0.5,0.06,+0.5,+0.5,0,0.2,-0.2,3,345,455,75.8,8,18,44.4,229,269,85.1,108,168,64.3,42,334,9,1,0,22,20,5,1
320,Nacho Monreal,es ESP,DEF,Real Sociedad,33,1986,17.5,2,0,0,9,2,0,22.2,0.51,0.11,0.22,1.00,1.8,1.8,0.20,+0.2,+0.2,0,0.4,-0.4,7,716,863,83.0,7,31,22.6,637,713,89.3,72,119,60.5,572,55,12,0,1,166,28,18,9
321,Ángel Montoro,es ESP,MID,Granada,31,1988,9.8,1,0,0,11,4,1,36.4,1.12,0.41,0.09,0.25,1.1,1.1,0.10,-0.1,-0.1,4,0.9,+3.1,15,393,517,76.0,5,14,35.7,232,269,86.2,156,234,66.7,61,438,53,1,23,0,59,11,1
322,Álvaro Morata,es ESP,FWD,Atlético Madrid,26,1992,16.6,7,0,1,51,24,0,47.1,3.08,1.45,0.14,0.29,9.2,8.4,0.16,-2.2,-1.4,1,3.2,-2.2,18,237,349,67.9,18,35,51.4,199,283,70.3,20,31,64.5,37,199,1,3,0,0,16,9,1
323,Alberto Moreno,es ESP,DEF,Villarreal,27,1992,5.6,0,0,0,5,2,0,40.0,0.89,0.36,0.00,0.00,0.6,0.6,0.12,-0.6,-0.6,0,0.2,-0.2,6,283,335,84.5,6,12,50.0,240,265,90.6,37,58,63.8,246,6,6,1,0,66,16,3,1
324,Álex Moreno,es ESP,DEF,Betis,26,1993,18.1,0,0,0,19,8,0,42.1,1.05,0.44,0.00,0.00,1.7,1.7,0.09,-1.7,-1.7,4,1.5,+2.5,16,721,907,79.5,21,51,41.2,594,674,88.1,106,182,58.2,627,73,10,0,1,157,30,24,12
325,Gerard Moreno,es ESP,FWD,Villarreal,27,1992,20.9,10,0,1,60,20,0,33.3,2.87,0.96,0.17,0.50,9.2,8.4,0.14,+0.8,+1.6,3,3.9,-0.9,35,508,700,72.6,9,41,22.0,374,476,78.6,125,183,68.3,521,115,6,7,1,6,54,27,7
326,Manu Morlanes,es ESP,MID,Villarreal,20,1999,1.0,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.1,-0.1,3,80,87,92.0,0,1,0.0,65,68,95.6,15,18,83.3,10,73,2,0,1,1,15,3,0
327,Loren Morón,es ESP,FWD,Betis,25,1993,16.1,8,0,0,35,11,0,31.4,2.17,0.68,0.23,0.73,6.6,6.6,0.19,+1.4,+1.4,2,2.1,-0.1,12,151,210,71.9,12,25,48.0,118,155,76.1,21,30,70.0,14,165,0,3,0,1,15,8,1
328,Toni Moya,es ESP,MID,Atlético Madrid,21,1998,0.0,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,Javi Moyano,es ESP,DEF,Valladolid,33,1986,16.8,0,0,0,4,0,0,0.0,0.24,0.00,0.00,0,0.3,0.3,0.06,-0.3,-0.3,0,0.8,-0.8,12,548,722,75.9,7,28,25.0,457,531,86.1,84,163,51.5,80,432,10,1,2,151,27,4,1
330,Iker Muniain,es ESP,FWD,Athletic Bilbao,26,1992,16.6,4,0,0,20,10,1,50.0,1.21,0.60,0.20,0.40,3.6,3.6,0.18,+0.4,+0.4,2,1.9,+0.1,28,564,685,82.3,21,36,58.3,446,506,88.1,97,143,67.8,38,606,15,6,21,6,52,16,1
331,Aihen Muñoz,es ESP,DEF,Real Sociedad,21,1997,6.0,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,297,368,80.7,3,11,27.3,260,280,92.9,34,77,44.2,258,36,8,0,0,65,9,6,5
332,Javier Muñoz,es ESP,MID,Alavés,24,1995,0.6,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,14,18,77.8,0,0,0,12,15,80.0,2,3,66.7,1,16,0,0,0,0,0,0,0
333,Jeison Murillo,co COL,DEF,Celta Vigo,27,1992,6.0,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,179,204,87.7,1,3,33.3,118,125,94.4,60,76,78.9,43,142,16,0,0,1,5,0,0
334,Nacho,es ESP,DEF,Real Madrid,29,1990,4.4,1,0,0,6,1,0,16.7,1.37,0.23,0.17,1.00,0.3,0.3,0.05,+0.7,+0.7,0,0.3,-0.3,3,227,265,85.7,6,12,50.0,194,210,92.4,27,43,62.8,49,167,3,0,0,33,11,3,3
335,Nacho,es ESP,DEF,Valladolid,30,1989,12.1,0,0,0,5,0,0,0.0,0.41,0.00,0.00,0,0.1,0.1,0.02,-0.1,-0.1,1,1.6,-0.6,14,465,637,73.0,4,24,16.7,366,420,87.1,95,193,49.2,422,60,21,1,0,127,49,16,4
336,Naldo,br BRA,DEF,Espanyol,30,1988,13.7,0,0,0,7,0,0,0.0,0.51,0.00,0.00,0,0.3,0.3,0.04,-0.3,-0.3,1,0.0,+1.0,2,536,635,84.4,9,14,64.3,328,366,89.6,199,255,78.0,111,474,21,0,0,4,31,3,0
337,Marc Navarro,es ESP,DEF,Leganés,24,1995,2.4,0,0,0,5,0,0,0.0,2.05,0.00,0.00,0,0.2,0.2,0.04,-0.2,-0.2,0,0.0,0.0,0,55,79,69.6,1,5,20.0,50,56,89.3,4,18,22.2,1,53,0,0,0,17,3,0,0
338,Ximo Navarro,es ESP,DEF,Alavés,29,1990,14.6,0,0,0,3,1,0,33.3,0.21,0.07,0.00,0.00,0.3,0.3,0.10,-0.3,-0.3,0,0.1,-0.1,2,467,596,78.4,13,24,54.2,364,419,86.9,90,153,58.8,45,388,19,0,0,87,35,2,0
339,Jesús Navas,es ESP,DEF,Sevilla,33,1985,25.0,0,0,0,8,2,0,25.0,0.32,0.08,0.00,0.00,0.1,0.1,0.02,-0.1,-0.1,4,4.3,-0.3,40,1388,1784,77.8,17,83,20.5,1112,1288,86.3,259,413,62.7,123,1339,23,2,2,253,90,38,7
340,Raúl Navas,es ESP,DEF,Osasuna,31,1988,4.4,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.1,-0.1,2,148,176,84.1,0,2,0.0,95,102,93.1,53,72,73.6,36,121,16,0,0,1,7,1,0
341,Neto,br BRA,GK,Barcelona,30,1989,1.0,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,33,39,84.6,0,1,0.0,22,22,100.0,11,16,68.8,2,33,3,0,0,0,0,0,0
342,Carlos Neva,es ESP,DEF,Granada,23,1996,15.1,0,0,0,3,1,0,33.3,0.20,0.07,0.00,0.00,0.1,0.1,0.03,-0.1,-0.1,0,0.2,-0.2,7,395,577,68.5,7,48,14.6,324,387,83.7,64,142,45.1,364,36,12,1,0,143,34,8,6
343,Saúl Ñíguez,es ESP,MID,Atlético Madrid,24,1994,24.0,2,0,0,32,6,1,18.8,1.33,0.25,0.06,0.33,2.2,2.2,0.07,-0.2,-0.2,0,0.9,-0.9,14,933,1200,77.8,21,56,37.5,749,911,82.2,163,233,70.0,796,182,17,1,0,63,86,17,3
344,Fernando Niño,es ESP,FWD,Villarreal,18,2000,0.2,1,0,0,1,1,0,100.0,6.43,6.43,1.00,1.00,0.3,0.3,0.26,+0.7,+0.7,0,0.0,0.0,0,3,5,60.0,0,0,0,3,4,75.0,0,1,0.0,0,3,0,0,0,0,1,0,0
345,Nolito,es ESP,FWD,Sevilla,32,1986,10.0,3,0,0,28,12,0,42.9,2.79,1.19,0.11,0.25,2.2,2.2,0.08,+0.8,+0.8,0,0.7,-0.7,13,263,345,76.2,3,14,21.4,202,249,81.1,58,82,70.7,20,304,0,2,8,5,22,21,4
346,Unai Núñez,es ESP,DEF,Athletic Bilbao,22,1997,10.5,0,0,0,3,2,0,66.7,0.29,0.19,0.00,0.00,0.1,0.1,0.05,-0.1,-0.1,0,0.0,0.0,1,335,386,86.8,0,3,0.0,165,179,92.2,170,204,83.3,48,304,8,0,0,2,17,0,0
347,Allan Nyom,cm CMR,DEF,Getafe,31,1988,19.0,2,0,0,8,3,0,37.5,0.42,0.16,0.25,0.67,0.5,0.5,0.06,+1.5,+1.5,0,0.7,-0.7,6,423,636,66.5,5,24,20.8,345,445,77.5,73,167,43.7,122,289,9,0,0,175,43,7,5
